MODEL_CODE,MODEL_MARKETING_NAME,PRODUCT_LINE,PRODUCT_LINE_DESCRIPTION,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,MODEL_YEAR,MODEL_COLOR_NAME,STATE_COMPLIANCE,VISIBILITY_INDICATOR,VISIBILITY_DATE,VISIBILITY_TIME
Z175TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
Z175TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
Z175TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
Z175TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z175TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z175TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z175TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z175TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
Z175TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
Z200TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
Z200TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
Z200TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
Z200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
Z200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
Z200TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z200TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z200TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
Z200TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
Z200TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
Z200TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
Z250TURB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,07/01/2002 00:00:00,0
Z250TURC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z250TURD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z250TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,07/01/2002 00:00:00,0
Z250TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,07/01/2002 00:00:00,0
Z250TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z250TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z250TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z250TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z300TURC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z300TURC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z300TURD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z300TURD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z300TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z300TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z300TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z300TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
WR250FN,WR250F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2001,NONE,,X,06/06/2000 00:00:00,0
WR250FP,WR250F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2002,NONE,,X,06/12/2001 00:00:00,0
WR250FR,WR250F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2003,NONE,,X,06/14/2002 00:00:00,0
WR250FR-SK,NONE,1150,Kart Engine,Kart Engine,,2003,NONE,,X,04/03/2003 00:00:00,0
WR250FS,WR250F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2004,NONE,,X,03/01/2004 00:00:00,0
WR400FM,WR400F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2000,NONE,,X,11/01/1999 00:00:00,0
WR426FN,WR426F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2001,NONE,,X,06/06/2000 00:00:00,0
WR426FP,WR426F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2002,NONE,,X,06/12/2001 00:00:00,0
WR450FR,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2003,NONE,,X,06/14/2002 00:00:00,0
WR450FS,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2004,NONE,,X,03/01/2004 00:00:00,0
XA1200A-A,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2002,NONE,,X,08/17/2001 00:00:00,0
XA1200A-BB,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XA1200A-BS,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XA1200A-CN,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2004,NONE,,X,08/06/2003 00:00:00,0
XA1200A-CR,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2004,NONE,,X,08/06/2003 00:00:00,0
XA1200AC-BB,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XA1200AC-BS,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XA1200AZ,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2001,NONE,,X,08/12/2000 00:00:00,0
XA1200Y,XA1200,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2000,NONE,,X,11/08/1999 00:00:00,0
XA800A-A,XA800,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2002,NONE,,X,08/21/2001 00:00:00,0
XA800A-BG,XA800,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XA800A-BY,XA800,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XA800A-C,XA800,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2004,NONE,,X,08/06/2003 00:00:00,0
XA800Y,XA800,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2000,NONE,,X,11/08/1999 00:00:00,0
XA800Z,XA800,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2001,NONE,,X,08/04/2000 00:00:00,0
YFM350RTL,RAPTOR 350,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM350RTW,RAPTOR 350,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM50RTL,RAPTOR 50,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM50RTW,RAPTOR 50,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM80GTGR,GRIZZLY 80,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM80GTL,GRIZZLY 80,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM80RTL,RAPTOR 80,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM80RTW,RAPTOR 80,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2008 00:00:00,0
YFS200TL,BLASTER,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFS200TW,BLASTER,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFZ350TL,BANSHEE,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFZ350TW,BANSHEE,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM125GHT,GRIZZLY 125,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM125GTGR,GRIZZLY 125,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM250BTGR,BRUIN 250,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM250BTL,BRUIN 250,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM250BTR,BRUIN 250,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35BATGR,BRUIN 350,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35BATL,BRUIN 350,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35BATR,BRUIN 350,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM660RTL,660R RAPTOR,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM660RTW,660R RAPTOR,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFZ450TL,YFZ450,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35FAHT,BRUIN 350 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35FATGR,BRUIN 350 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35FATL,BRUIN 350 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35FATR,BRUIN 350 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM35FXTW,WOLVERINE 4X4,1720,ATV,Sport ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM40FTGR,BIG BEAR 400 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM40FTR,BIG BEAR 400 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM45FATL,KODIAK 450 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM45FATR,KODIAK 450 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM4FAHT,KODIAK 400 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM4FATGR,KODIAK 400 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM4FATL,KODIAK 400 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM4FATR,KODIAK 400 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM45FAHT,KODIAK 450 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM45FATGR,KODIAK 450 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM66FAHT,GRIZZLY 660 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM66FAHWT,GRIZZLY 660 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM66FATGR,GRIZZLY 660 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM66FATL,GRIZZLY 660 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
YFM66FATR,GRIZZLY 660 4X4,1720,ATV,Utility ATV,,2005,NONE,,X,01/01/2005 00:00:00,0
XV17AMT,ROAD STAR MIDNIGHT,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17AT,ROAD STAR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17ATC,ROAD STAR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17ATMT,ROAD STAR MIDNIGHT SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17ATMTC,ROAD STAR MIDNIGHT SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17ATT,ROAD STAR SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17ATTC,ROAD STAR SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17AWTC,ROAD STAR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11ATTCR,V STAR 1100 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11ATTCS,V STAR 1100 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11ATTR,V STAR 1100 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11ATTS,V STAR 1100 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11AWTCL,V STAR 1100 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11AWTCS,V STAR 1100 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11AWTCW,V STAR 1100 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11AWTL,V STAR 1100 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11AWTS,V STAR 1100 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11AWTW,V STAR 1100 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATTS,V STAR 650 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/14/2005 00:00:00,0
XVZ13CTTCR,ROYAL STAR TOUR DELUXE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13CTTCS,ROYAL STAR TOUR DELUXE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13CTTR,ROYAL STAR TOUR DELUXE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13CTTS,ROYAL STAR TOUR DELUXE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13TFMT,ROYAL STAR MIDNIGHT VENTURE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13TFMTC,ROYAL STAR MIDNIGHT VENTURE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13TFT,ROYAL STAR VENTURE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVZ13TFTC,ROYAL STAR VENTURE,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
FJR13AT,FJR1300 ABS,1110,Motorcycle,Street Motorcycle,Supersport Touring,2005,NONE,,X,05/11/2005 00:00:00,0
FJR13ATC,FJR1300 ABS,1110,Motorcycle,Street Motorcycle,Supersport Touring,2005,NONE,,X,05/11/2005 00:00:00,0
FJR13T,FJR1300,1110,Motorcycle,Street Motorcycle,Supersport Touring,2005,NONE,,X,05/11/2005 00:00:00,0
FJR13TC,FJR1300,1110,Motorcycle,Street Motorcycle,Supersport Touring,2005,NONE,,X,05/11/2005 00:00:00,0
PW50T1,PW50,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR125ET,TT-R125E,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR125LET,TT-R125LE,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR125LT,TT-R125L,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR230T,TT-R230,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR230TC,TT-R230,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR250T,TT-R250,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TTR250TC,TT-R250,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,06/15/2004 00:00:00,0
TTR90ET,TT-R90E,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
TW200T1,TW200,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2005,NONE,,X,01/01/2005 00:00:00,0
TW200T1C,TW200,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2005,NONE,,X,01/01/2005 00:00:00,0
VMX12T,VMAX,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
VMX12TC,VMAX,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XL700-A,XL700,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2002,NONE,,X,08/17/2001 00:00:00,0
XL700-B,XL700,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2003,NONE,,X,08/07/2002 00:00:00,0
XL700-C,XL700,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2004,NONE,,X,08/06/2003 00:00:00,0
XL700Y,XL700,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2000,NONE,,X,12/09/1999 00:00:00,0
XL700Z,XL700,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2001,NONE,,X,08/04/2000 00:00:00,0
XRT1200XZG,XR1800 JET BOAT,1860,JET BOAT,,,2001,NONE,,X,09/27/2000 00:00:00,0
XRT1200YG,XR1800,1860,JET BOAT,Sport Boat,SPORT BOAT 2STRK,2000,NONE,,X,11/08/1999 00:00:00,0
XRT1200YP,XR1800,1860,JET BOAT,Sport Boat,SPORT BOAT 2STRK,2000,NONE,,X,11/08/1999 00:00:00,0
XRT1200ZG,XR1800,1860,JET BOAT,Sport Boat,SPORT BOAT 2STRK,2001,NONE,,X,03/13/2002 00:00:00,0
XRT1200ZP,XR1800,1860,JET BOAT,Sport Boat,SPORT BOAT 2STRK,2001,NONE,,X,03/13/2002 00:00:00,0
WR250FT,WR250F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2005,NONE,,X,01/01/2005 00:00:00,0
XT225T,XT225,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2005,NONE,,X,01/01/2005 00:00:00,0
XT225TC,XT225,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2005,NONE,,X,01/01/2005 00:00:00,0
XV250T,VIRAGO 250,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATB,V STAR 650 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATTCB,V STAR 650 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATTCS,V STAR 650 SILVERADO,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/13/2005 00:00:00,0
YJ50RTL,VINO,1610,Scooter,,,2005,NONE,,X,06/03/2004 00:00:00,0
YZ125T1,YZ125,1110,Motorcycle,Off-Road Motorcycle,Motocross,2005,NONE,,X,01/01/2005 00:00:00,0
YZ250FT,YZ250F,1110,Motorcycle,Off-Road Motorcycle,Motocross,2005,NONE,,X,01/01/2005 00:00:00,0
YZ250T1,YZ250,1110,Motorcycle,Off-Road Motorcycle,Motocross,2005,NONE,,X,01/01/2005 00:00:00,0
YZ85T,YZ85,1110,Motorcycle,Off-Road Motorcycle,Motocross,2005,NONE,,X,01/01/2005 00:00:00,0
YZF600RTCL,YZF600R,1110,Motorcycle,Street Motorcycle,Supersport,2005,NONE,,X,01/01/2005 00:00:00,0
YZF600RTCS,YZF600R,1110,Motorcycle,Street Motorcycle,Supersport,2005,NONE,,X,01/01/2005 00:00:00,0
YZF600RTL,YZF600R,1110,Motorcycle,Street Motorcycle,Supersport,2005,NONE,,X,01/01/2005 00:00:00,0
YZF600RTS,YZF600R,1110,Motorcycle,Street Motorcycle,Supersport,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATCB,V STAR 650 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATCR,V STAR 650 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATCS,V STAR 650 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65ATR1,V STAR 650 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,03/16/2005 00:00:00,0
XVS65ATS,V STAR 650 CLASSIC,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65TB,V STAR 650 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65TCB,V STAR 650 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65TL,V STAR 650 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
YJ125TR,VINO 125,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
YJ125TS,VINO 125,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
YJ50RTB,VINO,1610,Scooter,,,2005,NONE,,X,06/03/2004 00:00:00,0
YW50TB,ZUMA,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
YW50TL,ZUMA,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
YW50TS,ZUMA,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
XV17PCTB,ROAD STAR WARRIOR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17PCTCB,ROAD STAR WARRIOR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XV17PCTCR,ROAD STAR WARRIOR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11TB,V STAR 1100 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11TCB,V STAR 1100 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11TCS,V STAR 1100 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS11TS,V STAR 1100 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
XVS65TCL,V STAR 650 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
YP400TL,MAJESTY,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
YP400TS,MAJESTY,1610,Scooter,,,2005,NONE,,X,01/01/2005 00:00:00,0
Z200TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z200TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
XV17AWT,ROAD STAR,1110,Motorcycle,Street Motorcycle,Cruiser,2005,NONE,,X,01/01/2005 00:00:00,0
F9.9ELR2D,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F9.9MLH2D,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F9.9MSH2D,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
T9.9ELH2D,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
T9.9ELR2D,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
T9.9EXH2D,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
FZS6TCL,FZ6,1110,Motorcycle,Street Motorcycle,Sport,2005,NONE,,X,01/01/2005 00:00:00,0
FZS6TCS,FZ6,1110,Motorcycle,Street Motorcycle,Sport,2005,NONE,,X,01/01/2005 00:00:00,0
